,easting,northing,porosity,permeability,Poisson's ratio,Young's Modulus,water saturation,oil saturation,proppant weight (lbs),pump rate (cubic feet/min)
70,77348.0,30500.0,0.1,0.034,0.335,9641935.364,0.17829447471750326,0.8217055252824967,1186972.248280854,355.376531734131
72,77475.0,30500.0,0.05,0.011000000000000001,0.335,9659088.877,0.18015389232381426,0.8198461076761857,1110854.4841675793,295.80596761105085
74,77602.0,30500.0,0.09,0.043,0.335,9667683.546,0.18108338667279733,0.8189166133272027,526939.1240455697,366.32136922691376
76,77729.0,30500.0,0.09,0.037000000000000005,0.335,9676288.001,0.1820126076438304,0.8179873923561696,919245.4727999736,238.4208321490236
78,77856.0,30500.0,0.08,0.026000000000000002,0.335,9693520.005,0.18386984856150204,0.8161301514384979,748396.9290890541,389.50112920362943
80,77983.0,30500.0,0.08,0.027000000000000003,0.33399999999999996,9702144.498,0.18479768224365498,0.815202317756345,859398.835270635,316.4277384745908
82,78110.0,30500.0,0.08,0.031,0.33399999999999996,9710772.663999999,0.1857248699513144,0.8142751300486857,556321.097045419,291.43867331975594
84,78237.0,30500.0,0.07,0.02,0.33399999999999996,9719403.047,0.18665132258338,0.8133486774166201,2187190.2142796568,262.1437152323145
86,78364.0,30500.0,0.08,0.027000000000000003,0.33399999999999996,9736664.781,0.18850167396931147,0.8114983260306885,635678.9980072465,242.69764074198986
88,78492.0,30500.0,0.09,0.034,0.33399999999999996,9745293.353,0.18942540218778814,0.8105745978122119,1098353.0576356929,306.0689800137422
90,78619.0,30500.0,0.08,0.034,0.33399999999999996,9753918.582,0.1903480542051692,0.8096519457948308,440986.3722585891,290.4498151792359
92,78746.0,30500.0,0.11,0.049,0.33399999999999996,9762539.14,0.19126954842305985,0.8087304515769401,477356.676342191,302.48635246780213
94,78873.0,30500.0,0.07,0.021,0.33399999999999996,9779761.031,0.1931087441553069,0.8068912558446931,1322487.589651399,251.6484980019664
96,79000.0,30500.0,0.07,0.018000000000000002,0.33399999999999996,9788359.813,0.1940262894919149,0.8059737105080851,1109814.659101631,269.0745297401673
98,79127.0,30500.0,0.1,0.036000000000000004,0.33399999999999996,9796948.817,0.19494236462945894,0.8050576353705411,894200.153795782,219.8971554052686
0,79800.0,74500.0,0.04,0.005,0.342,10018821.875,0.09880051018813102,0.9011994898118688,452400.50419531384,305.93655718566094
2,80022.0,74500.0,0.03,0.004,0.342,10024099.477,0.09690833336458013,0.9030916666354198,1058124.3721615314,276.7752326477227
4,80245.0,74500.0,0.03,0.003,0.341,10028905.329,0.09500058335194718,0.9049994166480528,1250485.198492978,260.4472398669401
6,80467.0,74500.0,0.04,0.004,0.34,10035237.186,0.09211225382780597,0.907887746172194,287256.5029775604,230.83849397020055
8,80689.0,74500.0,0.06,0.013999999999999999,0.33899999999999997,10038879.048,0.0901705924803057,0.9098294075196944,905476.53541782,331.37423742023657
10,80912.0,74500.0,0.03,0.003,0.33799999999999997,10042061.695,0.08821742714318583,0.9117825728568142,980620.6346566286,327.2773022421406
12,81134.0,74500.0,0.05,0.009000000000000001,0.337,10044788.858,0.08625396780710211,0.913746032192898,848003.0197659831,285.0813702479646
14,81357.0,74500.0,0.03,0.003,0.336,10048033.793,0.08329218305413115,0.9167078169458688,922816.3424785386,305.15849916456136
16,81579.0,74500.0,0.03,0.002,0.335,10049638.692,0.08130844152872313,0.9186915584712768,1168913.6542316615,311.74138706164143
18,81801.0,74500.0,0.04,0.008,0.33399999999999996,10050801.231,0.07931883737919578,0.9206811626208042,923220.9608222444,315.50217088884966
20,82024.0,74500.0,0.06,0.013000000000000001,0.33299999999999996,10051525.092,0.07732469920828737,0.9226753007917126,930834.844498826,332.2692218650403
22,82246.0,74500.0,0.04,0.006999999999999999,0.332,10051813.884,0.07532738634716361,0.9246726136528364,904603.9938872434,251.88169339912378
24,82468.0,74500.0,0.04,0.006,0.331,10051438.981,0.07232851820254829,0.9276714817974516,497398.5000040042,341.6811622855592
26,82691.0,74500.0,0.05,0.011000000000000001,0.33,10050655.238,0.07032943252267759,0.9296705674773224,1291236.2015476818,327.2575593235124
28,82913.0,74500.0,0.05,0.01,0.32899999999999996,10049448.2,0.06833219623191007,0.93166780376809,527615.9760024232,406.34465611881654
30,83135.0,74500.0,0.05,0.01,0.32899999999999996,10047820.9,0.06633832807749337,0.9336616719225066,1706698.5819216615,276.0245486359578
32,83358.0,74500.0,0.04,0.008,0.327,10044598.129,0.06335726289033053,0.9366427371096696,476053.10347026866,304.62817442448534
34,83580.0,74500.0,0.04,0.006,0.327,10041932.173,0.061378728207120564,0.9386212717928796,594503.7892612807,347.3923433779172
36,83802.0,74500.0,0.04,0.008,0.326,10038854.975,0.05940920597355578,0.9405907940264442,626964.5826844822,218.07194202441207
38,84025.0,74500.0,0.02,0.002,0.325,10035368.577,0.05745040994695778,0.9425495900530422,396419.3935454078,236.8243490373239
40,84247.0,74500.0,0.03,0.002,0.324,10031474.746,0.05550410185212145,0.9444958981478786,1091992.3419736116,288.38319056635095
42,84470.0,74500.0,0.04,0.005,0.32299999999999995,10024873.207999999,0.05261203042301853,0.9473879695769816,311983.80463026237,308.82291602119324
44,84692.0,74500.0,0.04,0.008,0.322,10019966.575,0.050704977582829325,0.9492950224171708,1803661.933756848,281.8899385490729
46,84914.0,74500.0,0.03,0.004,0.321,10014656.295,0.04881697655208519,0.9511830234479148,349383.3676611236,281.57244325733797
48,85137.0,74500.0,0.04,0.006,0.32,10008942.702,0.04695002072568431,0.9530499792743156,831404.6008401383,285.60277171252284
50,85359.0,74500.0,0.05,0.01,0.319,9999615.957,0.04419353882106542,0.9558064611789344,747306.2861213472,276.7053137768969
52,85581.0,74500.0,0.03,0.003,0.319,9992893.197999999,0.042388267404316816,0.9576117325956832,632020.470676632,225.1324327841272
54,85804.0,74500.0,0.03,0.003,0.318,9985765.461000001,0.040611436599137685,0.9593885634008624,791751.7825060642,343.80563427750366
56,86026.0,74500.0,0.04,0.006,0.317,9978231.444,0.03886527504736791,0.961134724952632,806313.8695163084,291.70002557547167
58,86248.0,74500.0,0.05,0.01,0.316,9970289.488,0.03715205873125043,0.9628479412687496,1459122.0122628182,388.455307801959
60,86471.0,74500.0,0.03,0.004,0.315,9957607.181,0.03464909105817533,0.9653509089418246,164032.54084233646,391.780620884328
62,86693.0,74500.0,0.06,0.013999999999999999,0.314,9948635.876,0.033028467632903395,0.9669715323670968,754183.868814897,269.649140227675
64,86916.0,74500.0,0.03,0.003,0.314,9939248.223,0.031449060533116795,0.9685509394668832,567972.9145441237,252.14931632560246
66,87138.0,74500.0,0.04,0.005,0.313,9929441.202,0.029913291030164005,0.970086708969836,1028322.4854917744,264.3089911339216
68,87360.0,74500.0,0.04,0.006999999999999999,0.312,9913937.287,0.027696769659034042,0.972303230340966,438220.20269032393,357.6987303101387
70,87583.0,74500.0,0.06,0.012,0.311,9903067.514,0.0262807052297849,0.9737192947702152,693868.962174669,295.4465062725088
72,87805.0,74500.0,0.03,0.004,0.311,9891766.71,0.024916722534759902,0.97508327746524,277173.9042896744,319.3285173466163
74,88027.0,74500.0,0.03,0.005,0.31,9880031.546,0.02360716032420832,0.9763928396757916,413427.90630107716,255.64788096571343
76,88250.0,74500.0,0.05,0.006999999999999999,0.309,9867858.867999999,0.02235428914910844,0.9776457108508916,1304417.632947216,219.18159739975303
78,88472.0,74500.0,0.04,0.005,0.308,9848773.355,0.02058601595479965,0.9794139840452004,1157198.487920293,308.0063137846411
80,88694.0,74500.0,0.04,0.004,0.308,9835495.284,0.019484152017386992,0.9805158479826128,1277364.8212073077,340.433425440483
82,88917.0,74500.0,0.04,0.006999999999999999,0.307,9821771.727,0.01844605305161885,0.9815539469483812,864213.8319366808,294.6501581306161
84,89139.0,74500.0,0.03,0.004,0.307,9807601.796,0.01747338888642742,0.9825266111135724,399859.3598406641,276.3599304951093
86,89361.0,74500.0,0.04,0.006999999999999999,0.306,9785510.103,0.016140235917055334,0.9838597640829446,1560874.4879770481,277.4042650260949
88,89584.0,74500.0,0.02,0.001,0.305,9770226.146,0.015337092903366234,0.9846629070966336,935868.9437052542,286.26019382395174
90,89806.0,74500.0,0.04,0.006,0.305,9754500.031,0.014603510853683643,0.9853964891463164,726946.6154311894,353.8555646508694
92,90029.0,74500.0,0.05,0.008,0.304,9738335.431,0.013940104403425259,0.9860598955965748,1081952.8454729721,366.17153469045417
94,90251.0,74500.0,0.03,0.004,0.304,9713277.351,0.01307725097857944,0.9869227490214204,1648799.1680678187,321.9629277686841
96,90473.0,74500.0,0.03,0.003,0.303,9696040.482,0.012590189309948955,0.9874098106900512,1035414.7956927054,320.6026610946618
98,90696.0,74500.0,0.02,0.001,0.303,9678387.424,0.01217331670372208,0.987826683296278,762898.0533645401,187.99817909032132
0,81400.0,90600.0,0.02,0.002,0.324,10081051.696,0.1950598806278344,0.8049401193721656,656557.084124626,433.314259151243
5,81787.0,90600.0,0.02,0.001,0.324,9987105.694,0.1935584909219273,0.8064415090780727,314703.8887153767,254.11860381872262
10,82174.0,90600.0,0.03,0.003,0.324,9892626.434,0.19206245228607985,0.8079375477139201,966442.4514589645,274.7307847905541
15,82561.0,90600.0,0.03,0.002,0.324,9797719.133,0.1905745977760544,0.8094254022239455,1004202.635370308,241.59725817747017
20,82948.0,90600.0,0.05,0.009000000000000001,0.324,9726322.388,0.189465689296022,0.8105343107039781,341345.14555958123,322.3284181129526
25,83335.0,90600.0,0.04,0.004,0.324,9630926.832999999,0.18799846749046625,0.8120015325095338,889324.1328219784,258.7008854112983
30,83722.0,90600.0,0.03,0.002,0.324,9535407.178,0.18654631602987934,0.8134536839701206,596508.4136101863,397.1685075237279
35,84109.0,90600.0,0.05,0.012,0.324,9439881.562,0.18511135382799293,0.8148886461720071,58942.93183227621,328.6217515830047
40,84496.0,90600.0,0.02,0.002,0.324,9344473.635,0.18369545923486466,0.8163045407651354,900503.3914014838,346.78661037496767
45,84883.0,90600.0,0.03,0.002,0.324,9249313.673,0.1823002434788439,0.8176997565211561,710093.3170995419,217.71115946561557
50,85270.0,90600.0,0.02,0.002,0.324,9154539.906,0.1809270198712604,0.8190729801287396,1142373.0508721776,311.8299098853672
55,85657.0,90600.0,0.02,0.002,0.324,9060300.127,0.1795767673460488,0.8204232326539512,834047.5885230657,219.4205896203136
60,86044.0,90600.0,0.03,0.003,0.32299999999999995,8990066.09,0.17857952955373724,0.8214204704462628,1031385.4923608329,281.37010622755463
65,86431.0,90600.0,0.04,0.006999999999999999,0.32299999999999995,8897152.671,0.1772706623085363,0.8227293376914637,1916232.6585647424,227.78695759862163
70,86818.0,90600.0,0.04,0.005,0.32299999999999995,8805247.583999999,0.1759853303609623,0.8240146696390377,933268.4877763871,315.9155686034093
75,87205.0,90600.0,0.03,0.004,0.32299999999999995,8714558.121,0.17472275339204227,0.8252772466079578,562121.4591025785,350.65656165428567
80,87592.0,90600.0,0.03,0.003,0.32299999999999995,8625318.71,0.1734814506971037,0.8265185493028964,995354.7450711954,300.31130216730656
85,87979.0,90600.0,0.04,0.006,0.32299999999999995,8537800.173,0.17225905588769125,0.8277409441123087,1256616.9708654496,286.4631193856168
90,88366.0,90600.0,0.04,0.006999999999999999,0.322,8452324.548,0.17105202308545758,0.8289479769145425,1690609.9854468356,342.34999922364665
95,88753.0,90600.0,0.05,0.009000000000000001,0.322,8369290.721,0.16985512134331093,0.8301448786566891,1126213.9100930416,280.38220456450887
0,71800.0,48100.0,0.06,0.018000000000000002,0.327,13271833.005,0.2421060817018394,0.7578939182981606,1029826.6345337541,284.78191249433826
2,71968.0,48100.0,0.09,0.037000000000000005,0.327,13254844.968,0.2432576523031198,0.7567423476968802,846936.2067418405,390.9003054677721
4,72136.0,48100.0,0.09,0.038,0.327,13246000.525,0.2438355979598132,0.7561644020401868,934098.7667117944,319.8033805941006
6,72304.0,48100.0,0.08,0.027000000000000003,0.327,13227654.849000001,0.244996189956004,0.755003810043996,413163.0024143903,347.14817831828606
8,72472.0,48100.0,0.09,0.031,0.32799999999999996,13208488.662,0.24616352015414025,0.7538364798458598,265949.68321604165,331.0849261901492
10,72640.0,48100.0,0.09,0.032,0.32799999999999996,13198617.453,0.2467498770097739,0.7532501229902261,209462.8377507769,295.2844276613792
12,72807.0,48100.0,0.09,0.035,0.32799999999999996,13178335.394000001,0.2479282777429086,0.7520717222570914,160144.38130288228,354.37915587747113
14,72975.0,48100.0,0.08,0.025,0.32899999999999996,13157379.335,0.2491146321222289,0.7508853678777709,433877.8241964363,260.9012215276116
16,73143.0,48100.0,0.09,0.033,0.32899999999999996,13146664.635,0.24971092067746775,0.7502890793225322,289414.99091695977,250.2745744519647
18,73311.0,48100.0,0.05,0.011000000000000001,0.32899999999999996,13124791.867999999,0.2509099550515949,0.7490900449484051,846802.7829486445,344.5956233373297
20,73479.0,48100.0,0.07,0.013999999999999999,0.32899999999999996,13102365.211,0.2521178830210737,0.7478821169789263,546042.2900471186,312.3752381940554
22,73647.0,48100.0,0.08,0.027999999999999997,0.32899999999999996,13090957.335,0.2527252798189034,0.7472747201810965,543529.1673179176,342.52963125014617
24,73815.0,48100.0,0.07,0.019,0.33,13067777.048,0.2539471151694072,0.7460528848305927,982608.2017177144,236.73567528141768
26,73983.0,48100.0,0.07,0.022000000000000002,0.33,13044141.282,0.2551785501969584,0.7448214498030417,488280.77673450205,302.51256460228717
28,74151.0,48100.0,0.06,0.013000000000000001,0.331,13020084.304000001,0.2564198104272557,0.7435801895727443,373686.35857358546,307.53721198866225
30,74319.0,48100.0,0.07,0.021,0.331,13007907.867,0.2570441873831427,0.7429558126168573,667357.9105279811,352.16108253540534
32,74487.0,48100.0,0.1,0.035,0.331,12983277.81,0.2583005444776271,0.7416994555223729,793449.565316913,310.81716991376504
34,74655.0,48100.0,0.08,0.026000000000000002,0.331,12958301.52,0.2595671658503556,0.7404328341496444,783852.539777299,304.5667260520616
36,74822.0,48100.0,0.08,0.036000000000000004,0.332,12945691.81,0.2602043672261816,0.7397956327738184,486363.5506602176,364.29631266663716
38,74990.0,48100.0,0.08,0.027000000000000003,0.332,12920244.75,0.2614866212740649,0.7385133787259351,716330.0762427963,289.3092646081358
40,75158.0,48100.0,0.06,0.012,0.332,12894513.522,0.2627794200474669,0.7372205799525331,346616.0613986555,320.7212248209437
42,75326.0,48100.0,0.08,0.022000000000000002,0.332,12881548.207,0.2634297970991932,0.7365702029008068,1287802.6967742143,266.5728101155904
44,75494.0,48100.0,0.09,0.039,0.33299999999999996,12855431.04,0.2647385415260769,0.7352614584739231,1033209.7205396224,341.6446674190127
46,75662.0,48100.0,0.09,0.03,0.33299999999999996,12829081.232,0.26605797120215696,0.7339420287978431,793038.6317937408,189.41456468090115
48,75830.0,48100.0,0.07,0.018000000000000002,0.33299999999999996,12815824.794000002,0.2667217000771671,0.7332782999228329,302750.43659681274,290.54896336230007
50,75998.0,48100.0,0.06,0.011000000000000001,0.33399999999999996,12789159.54,0.2680571892672814,0.7319428107327186,643159.2678389464,284.34172851502336
52,76166.0,48100.0,0.05,0.01,0.33399999999999996,12762304.489,0.2694033775442377,0.7305966224557623,732102.9189387298,284.4373072258395
54,76334.0,48100.0,0.07,0.02,0.33399999999999996,12748810.533,0.2700804758738326,0.7299195241261673,680723.6001579076,243.94147175133946
56,76502.0,48100.0,0.07,0.023,0.335,12721698.652,0.2714426548902764,0.7285573451097236,474310.827624665,242.67714023826198
58,76669.0,48100.0,0.08,0.023,0.335,12694432.588,0.2728154291261461,0.7271845708738539,835586.5830000122,281.7359297299957
60,76837.0,48100.0,0.06,0.017,0.335,12680745.678,0.2735057672841849,0.726494232715815,330710.1445606745,388.93807511304914
62,77005.0,48100.0,0.08,0.025,0.335,12653271.480999999,0.27489429165785223,0.7251057083421477,857683.0931381431,357.89210192741376
64,77173.0,48100.0,0.07,0.02,0.336,12625672.664,0.2762931952764636,0.7237068047235364,335047.21661870484,285.36387927535714
66,77341.0,48100.0,0.07,0.018000000000000002,0.336,12611829.787999999,0.27699650339917825,0.7230034966008217,537453.6739044714,273.4495453856677
68,77509.0,48100.0,0.08,0.026000000000000002,0.336,12584063.211,0.2784107509497289,0.7215892490502711,490817.9453688048,241.563414193631
70,77677.0,48100.0,0.08,0.028999999999999998,0.337,12556196.488,0.27983505247462376,0.7201649475253762,293002.9861489197,261.5480401787283
72,77845.0,48100.0,0.07,0.02,0.337,12542228.268,0.28055092398846465,0.7194490760115353,834292.1629368208,348.85514852902537
74,78013.0,48100.0,0.07,0.023,0.337,12514227.152999999,0.28198999999824553,0.7180100000017544,588457.3980115385,332.21920625941294
76,78181.0,48100.0,0.05,0.01,0.33799999999999997,12486146.082999999,0.28343869582553644,0.7165613041744636,686486.2726406332,301.92976489127165
78,78349.0,48100.0,0.07,0.016,0.33799999999999997,12472077.784000002,0.2841665879680714,0.7158334120319285,523767.9544954523,302.5426522104257
80,78517.0,48100.0,0.05,0.012,0.33799999999999997,12443889.805,0.2856293245502346,0.7143706754497654,857871.8788630118,299.03104323925345
82,78684.0,48100.0,0.09,0.031,0.33799999999999997,12415638.470999999,0.28710113614681604,0.7128988638531841,1231782.271652289,285.9390554756732
84,78852.0,48100.0,0.07,0.016,0.33899999999999997,12387329.553,0.2885817730689315,0.7114182269310685,328885.29095982487,310.6857304095651
86,79020.0,48100.0,0.08,0.024,0.33899999999999997,12373155.181,0.2893253179163384,0.7106746820836616,761414.6725042614,291.67334990684054
88,79188.0,48100.0,0.06,0.019,0.33899999999999997,12344769.75,0.2908186838103035,0.7091813161896965,1053051.1013755938,279.87506706458464
90,79356.0,48100.0,0.04,0.006999999999999999,0.34,12316339.3,0.29232016845512376,0.7076798315448762,726077.2225697772,295.4712235511498
